id,key,value,type
4260137663,aeroway,helipad,regular
4260155393,power,tower,regular
4264550865,fee,no,regular
4264550865,amenity,bicycle_parking,regular
4264550865,covered,no,regular
4264550865,capacity,20,regular
4264550865,bicycle_parking,stands,regular
4264550865,pt,U invertido,bicycle_parking
4264583488,natural,tree,regular
4264598492,natural,tree,regular
4264598502,natural,tree,regular
4264598512,natural,tree,regular
4264598522,natural,tree,regular
4264598542,natural,tree,regular
4264627997,leisure,sports_centre,regular
4264633143,natural,tree,regular
4264633153,natural,tree,regular
4264633163,natural,tree,regular
4264633173,natural,tree,regular
4264633183,natural,tree,regular
4264634593,natural,tree,regular
4264634603,natural,tree,regular
4264650140,natural,tree,regular
4264650150,natural,tree,regular
4264650160,natural,tree,regular
4264652848,name,Casa da Coxita,regular
4264652848,shop,convenience,regular
4264655350,amenity,pharmacy,regular
4264671792,shop,books,regular
4264704135,amenity,restaurant,regular
4264754869,amenity,restaurant,regular
4264757174,barrier,lift_gate,regular
4264759976,man_made,tower,regular
4264759976,type,communication,tower
4264759996,man_made,tower,regular
4264759996,type,communication,tower
4264760520,aeroway,gate,regular
4264760530,aeroway,gate,regular
4264760540,aeroway,parking_position,regular
4264760837,aeroway,gate,regular
4264865414,highway,crossing,regular
4264870603,aeroway,parking_position,regular
4265218184,natural,tree,regular
4265218694,natural,tree,regular
4265218704,natural,tree,regular
4265218714,natural,tree,regular
4265218724,natural,tree,regular
4265218734,natural,tree,regular
4265218744,natural,tree,regular
4265218754,natural,tree,regular
4265218764,natural,tree,regular
4265218774,natural,tree,regular
4265218784,natural,tree,regular
4265218794,natural,tree,regular
4265218804,natural,tree,regular
4265218814,natural,tree,regular
4265218824,natural,tree,regular
4265218834,natural,tree,regular
4265218844,natural,tree,regular
4265218854,natural,tree,regular
4265218864,natural,tree,regular
4265218874,natural,tree,regular
4265218884,natural,tree,regular
4265218894,natural,tree,regular
4265218904,natural,tree,regular
4265272125,natural,tree,regular
4265272165,natural,tree,regular
4265272497,natural,tree,regular
4265272507,natural,tree,regular
4265272517,natural,tree,regular
4266219526,fee,yes,regular
4266219526,lit,yes,regular
4266219526,name,Teleporto,regular
4266219526,amenity,parking_entrance,regular
4266219526,parking,underground,regular
4266219526,supervised,yes,regular
4267153884,name,Riviera,regular
4267153884,amenity,bus_station,regular
4267153884,network,TransOeste,regular
4267153884,operator,BRTRio,regular
4267153884,public_transport,station,regular
4267616963,highway,crossing,regular
4267616974,highway,crossing,regular
4267616974,crossing,traffic_signals,regular
4267617601,highway,crossing,regular
4267617611,highway,crossing,regular
4267617611,crossing,traffic_signals,regular
4267617622,source,Bing,regular
4267617622,highway,crossing,regular
4267617622,crossing,traffic_signals,regular
4267617632,source,Bing,regular
4267617632,highway,crossing,regular
4267617632,crossing,traffic_signals,regular
4267617666,highway,traffic_signals,regular
4267617729,highway,crossing,regular
4267617729,crossing,traffic_signals,regular
4269364257,highway,turning_circle,regular
4269622089,tourism,hotel,regular
4269622089,street,Rua Do Rezende,addr
4269622089,housenumber,107,addr
4270243258,natural,tree,regular
4270243269,natural,tree,regular
4271005300,name,Igreja Católica Nossa Senhora da Penha,regular
4271005300,tourism,attraction,regular
4271005300,street,Avenida Automóvel Club,addr
4271028989,name,Super Rede,regular
4271028989,shop,supermarket,regular
4271028989,street,Avenida Joaquim Da Costa Lima,addr
4271602489,name,Consolato Generale d'Italia,regular
4271602489,target,BR,regular
4271602489,amenity,embassy,regular
4271602489,country,IT,regular
4271602489,en,Consulate General of Italy,name
4271602489,website,http://www.consriodejaneiro.esteri.it/Consolato_RioDeJaneiro,regular
4271602489,diplomatic,consulate_general,regular
4271602489,street,Avenida Presidente Antônio Carlos,addr
4271602489,postcode,20020-010,addr
4271602489,phone,+55 21 3534 1315,contact
4271602489,housenumber,40,addr
4271666004,name,Consulado Geral da República Popular da China,regular
4271666004,target,BR,regular
4271666004,amenity,embassy,regular
4271666004,country,CN,regular
4271666004,en,Consulate of China,name
4271666004,website,http://br.china-embassy.org/por/,regular
4271666004,diplomatic,consulate,regular
4271666004,street,Rua Muniz Barreto,addr
4271666004,postcode,22251-090,addr
4271666004,housenumber,715,addr
4272266884,name,Colônia,regular
4272266884,amenity,bus_station,regular
4272314996,name,Igreja Batista em Doutor Laureano,regular
4272314996,email,igrejabatistaemdrlaureano@gmail.com,regular
4272314996,phone,21995965454,regular
4272314996,amenity,place_of_worship,regular
4272314996,street,Avenida Chopin,addr
4272314996,postcode,25050-580,addr
4272314996,opening_hours,"Su 09:00-11:00, 19:30-21:00; Th 20:00-21:00",regular
4272314996,housenumber,24,addr
4272328420,name,Outeiro Santo,regular
4272328420,amenity,bus_station,regular
4272344418,name,Boiúna,regular
4272344418,amenity,bus_station,regular
4272786786,highway,speed_camera,regular
4272786786,maxspeed,80,regular
4275838676,railway,railway_crossing,regular
4275918663,amenity,bench,regular
4275918663,backrest,no,regular
4275919065,amenity,bench,regular
4275919065,backrest,no,regular
4278304167,highway,crossing,regular
4278304167,crossing,traffic_signals,regular
4279457285,highway,crossing,regular
4279528679,name,Botequim do Léo,regular
4279528679,amenity,restaurant,regular
4279528679,cuisine,regional,regular
4279528679,delivery,yes,regular
4280741915,leisure,playground,regular
4280962837,highway,bus_stop,regular
4281354189,name,Cms Enfermeira Edma Valadão,regular
4281354189,amenity,hospital,regular
4281354189,street,Avenida Brasil,addr
4281370146,highway,give_way,regular
4281370166,name,São José de Magalhães Bastos,regular
4281370166,amenity,bus_station,regular
4284647515,craft,key_cutter,regular
4293565065,fee,no,regular
4293565065,amenity,bicycle_parking,regular
4293565065,covered,no,regular
4293565065,capacity,40,regular
4293565065,bicycle_parking,stands,regular
4293565065,bicycle_parking,U invertido,pt
4293626701,fee,no,regular
4293626701,amenity,bicycle_parking,regular
4293626701,covered,no,regular
4293626701,capacity,8,regular
4293626701,operator,Galeria R1,regular
4293626701,bicycle_parking,rack,regular
4293626701,bicycle_parking,grelha,pt
4293696104,name,Terminal Nuta James,regular
4293696104,amenity,bus_station,regular
4294950848,name,McDonald's,regular
4294950848,amenity,fast_food,regular
4300875179,highway,traffic_signals,regular
4300875609,highway,crossing,regular
4301391007,highway,crossing,regular
4301391027,highway,stop,regular
4301391132,man_made,tower,regular
4301554870,man_made,tower,regular
4301555050,highway,traffic_signals,regular
4301555353,highway,crossing,regular
4301555353,crossing,traffic_signals,regular
4302404962,name,Consulate of Indonesia,regular
4302404962,target,BR,regular
4302404962,amenity,embassy,regular
4302404962,country,ID,regular
4302404962,en,Consulate of Indonesia,name
4302404962,diplomatic,consulate,regular
4302404962,street,Rua Garcia D'Ávila,addr
4302404962,postcode,22421-010,addr
4302404962,phone,'+55 21 2259 7442,contact
4302404962,housenumber,99,addr
4303272991,highway,crossing,regular
4303272991,crossing,traffic_signals,regular
4303273031,highway,crossing,regular
4303273031,crossing,traffic_signals,regular
4303273041,natural,tree,regular
4303300375,highway,traffic_signals,regular
4303300385,highway,crossing,regular
4303300385,crossing,traffic_signals,regular
4303356525,highway,traffic_signals,regular
4303790345,name,Consulate of New Zealand,regular
4303790345,target,BR,regular
4303790345,amenity,embassy,regular
4303790345,country,NZ,regular
4303790345,en,Consulate of New Zealand,name
4303790345,website,https://www.mfat.govt.nz/en/countries-and-regions/latin-america/brazil/new-zealand-embassy/new-zealand-consulate-rio-de-janeiro/,regular
4303790345,diplomatic,consulate,regular
4303790345,street,Rua Visconde De Pirajá,addr
4303790345,postcode,22410-002,addr
4303790345,phone,+55 21 984 791076,contact
4303790345,housenumber,342,addr
4304647499,name,Safran,regular
4304647499,amenity,fast_food,regular
4304858917,barrier,gate,regular
4304859009,foot,customer,regular
4304859009,entrance,yes,regular
4306259825,fee,no,regular
4306259825,amenity,bicycle_parking,regular
4306259825,covered,no,regular
4306259825,capacity,4,regular
4306259825,bicycle_parking,stands,regular
4306259825,bicycle_parking,U invertido,pt
4306341522,fee,no,regular
4306341522,amenity,bicycle_parking,regular
4306341522,covered,yes,regular
4306341522,capacity,28,regular
4306341522,bicycle_parking,stands,regular
4306341522,bicycle_parking,R,pt
4306391155,fee,no,regular
4306391155,amenity,bicycle_parking,regular
4306391155,covered,no,regular
4306391155,capacity,4,regular
4306391155,bicycle_parking,stands,regular
4306391155,bicycle_parking,U invertido,pt
4308335846,highway,traffic_signals,regular
4308336576,highway,crossing,regular
4308336586,highway,crossing,regular
4308336681,barrier,gate,regular
4308336711,highway,crossing,regular
4308336721,barrier,gate,regular
4308336741,barrier,gate,regular
4308336912,highway,traffic_signals,regular
4308336922,highway,crossing,regular
4313732743,railway,switch,regular
4318193061,name,Mocidade de Padre Miguel,regular
4318193061,train,yes,regular
4318193061,public_transport,stop_position,regular
4319675351,highway,crossing,regular
4319675591,barrier,gate,regular
4319775253,highway,traffic_signals,regular
4319775273,highway,crossing,regular
4319775493,highway,crossing,regular
4320035396,highway,traffic_signals,regular
4320099124,name,Prana Vegetariano,regular
4320099124,amenity,restaurant,regular
4320121409,natural,tree,regular
4320644250,highway,traffic_signals,regular
4320644260,highway,traffic_signals,regular
4320648366,traffic_calming,bump,regular
4320648416,highway,traffic_signals,regular
4320648492,highway,crossing,regular
4320648565,highway,bus_stop,regular
4320649011,highway,speed_camera,regular
4320649011,maxspeed,80,regular
4320797896,traffic_calming,bump,regular
4320797906,highway,traffic_signals,regular
4320797916,highway,crossing,regular
4320797936,highway,traffic_signals,regular
4320797946,traffic_calming,bump,regular
4320797956,traffic_calming,bump,regular
4320797966,highway,traffic_signals,regular
4320797976,highway,traffic_signals,regular
4320798096,highway,crossing,regular
4320798096,crossing,traffic_signals,regular
4321955951,man_made,water_tower,regular
4322205319,railway,switch,regular
4322700145,highway,traffic_signals,regular
4325458277,name,Restaurante Imperial Self-Service,regular
4325458277,amenity,restaurant,regular
4326241183,name,Jean Louis David,regular
4326241183,shop,hairdresser,regular
4326241183,city,Rio de Janeiro,addr
4326241183,street,Rua Figueiredo De Magalhães,addr
4326241183,suburb,Copacabana,addr
4326241183,housenumber,304,addr
4326298251,fee,no,regular
4326298251,amenity,bicycle_parking,regular
4326298251,covered,no,regular
4326298251,capacity,6,regular
4326298251,bicycle_parking,stands,regular
4326298251,bicycle_parking,U invertido,pt
4326298261,fee,no,regular
4326298261,amenity,bicycle_parking,regular
4326298261,covered,no,regular
4326298261,capacity,6,regular
4326298261,bicycle_parking,stands,regular
4326298261,bicycle_parking,U invertido,pt
4328078687,highway,turning_circle,regular
4328078957,highway,turning_circle,regular
4341204679,highway,traffic_signals,regular
4341205791,name,Over Black,regular
4341205791,shop,clothes,regular
4341205801,highway,traffic_signals,regular
4341205821,sport,skateboard,regular
4341205821,leisure,pitch,regular
4341383938,man_made,tower,regular
4341383938,type,communication,tower
4343799298,highway,crossing,regular
4343804146,highway,traffic_signals,regular
4345210389,name,Głowa,regular
4345210389,shop,travel_agency,regular
4348277811,name,Colégio Estadual Augusto Ruschi,regular
4348277811,amenity,school,regular
4350406146,highway,turning_circle,regular
4351247027,name,Roma Grill,regular
4351247027,amenity,restaurant,regular
4351309957,name,Subway,regular
4351309957,amenity,fast_food,regular
4351309957,cuisine,sandwich,regular
4352685973,traffic_calming,bump,regular
4354649085,shop,car,regular
4354649085,brand,Jac,regular
4355583392,name,Pedra Do Elefante,regular
4355583392,pt,Pedra Do Elefante,name
4355583392,tourism,viewpoint,regular
4356559446,amenity,toilets,regular
4356562784,natural,tree,regular
4356562865,natural,tree,regular
4356562885,natural,tree,regular
4356562925,natural,tree,regular
4356563116,natural,tree,regular
4356563126,natural,tree,regular
4356563136,natural,tree,regular
4356563146,natural,tree,regular
4356563156,natural,tree,regular
4356563166,natural,tree,regular
4356563176,natural,tree,regular
4356563186,natural,tree,regular
4356563296,natural,tree,regular
4356563306,natural,tree,regular
4356563316,natural,tree,regular
4356563326,natural,tree,regular
4356563336,natural,tree,regular
4356563346,natural,tree,regular
4356563356,natural,tree,regular
4356563366,natural,tree,regular
4356563386,natural,tree,regular
4356563436,natural,tree,regular
4356563446,natural,tree,regular
4356563466,natural,tree,regular
4356563486,natural,tree,regular
4356563496,natural,tree,regular
4356563516,natural,tree,regular
4356563526,natural,tree,regular
4356563536,natural,tree,regular
4356563576,natural,tree,regular
4356563586,natural,tree,regular
4356563696,natural,tree,regular
4356563706,natural,tree,regular
4356563716,natural,tree,regular
4356563726,natural,tree,regular
4356563736,natural,tree,regular
4356563897,natural,tree,regular
4356563907,natural,tree,regular
4356563917,natural,tree,regular
4356563927,natural,tree,regular
4356563937,natural,tree,regular
4356563947,natural,tree,regular
4356563957,natural,tree,regular
4356563977,natural,tree,regular
4356563987,natural,tree,regular
4356564297,natural,tree,regular
4356564307,natural,tree,regular
4356564317,natural,tree,regular
4356564337,natural,tree,regular
4357290966,highway,crossing,regular
4362185894,highway,traffic_signals,regular
4362185904,source,survey,regular
4362185904,highway,crossing,regular
4362185904,crossing,traffic_signals,regular
4362185904,wheelchair,yes,regular
4362186044,highway,crossing,regular
4362186044,crossing,traffic_signals,regular
4362186084,barrier,lift_gate,regular
4362186084,railway,subway_entrance,regular
4362186124,highway,crossing,regular
4362186124,crossing,traffic_signals,regular
4363628197,name,Monteiro Contabilidade,regular
4363628197,phone,+55 21 2402-8502,regular
4363628197,office,accountant,regular
4363628197,city,Rio de Janeiro,addr
4363628197,street,Estrada Da Água Branca,addr
4363628197,suburb,Magalhães Bastos,addr
4363628197,postcode,21735-011,addr
4363628197,housenumber,245,addr
4363728952,railway,level_crossing,regular
4363729107,railway,level_crossing,regular
4363826139,name,Drogaria Venâncio,regular
4363826139,amenity,pharmacy,regular
4363826139,street,Estrada Dos Bandeirantes,addr
4363826139,housenumber,316,addr
4364435759,highway,turning_circle,regular
4364557440,entrance,main,regular
4364688052,highway,give_way,regular
4364688800,name,Igreja Projeto Vida Nova,regular
4364688800,email,faleconosco@projetovidanova.com,regular
4364688800,phone,+55 21 24807777,regular
4364688800,amenity,place_of_worship,regular
4364688800,website,http://www.projetovidanova.com.br,regular
4364688800,religion,christian,regular
4364688800,street,Avenida Guignard,addr
4364688800,housenumber,60,addr
4364689191,highway,traffic_signals,regular
4364793714,name,Lojas Americanas,regular
4364793714,shop,variety_store,regular
4364793755,highway,traffic_signals,regular
4364793765,highway,traffic_signals,regular
4364793775,highway,traffic_signals,regular
4366663574,name,Clínica da Família Ilzo da Mota de Mello,regular
4366663574,amenity,clinic,regular
4366663822,highway,traffic_signals,regular
4366663822,direction,forward,traffic_signals
4366663902,power,tower,regular
4366663902,source,Bing,regular
4366663972,highway,crossing,regular
4366663992,highway,crossing,regular
4366664095,highway,crossing,regular
4366664115,highway,traffic_signals,regular
4366664115,direction,forward,traffic_signals
4366664125,highway,traffic_signals,regular
4366664125,direction,backward,traffic_signals
4366664175,highway,crossing,regular
4366664325,highway,traffic_signals,regular
4366664325,direction,backward,traffic_signals
4366664335,traffic_calming,bump,regular
4366664345,traffic_calming,bump,regular
4366664355,highway,traffic_signals,regular
4366664523,railway,switch,regular
4366664580,highway,traffic_signals,regular
4366664694,highway,traffic_signals,regular
4366664694,direction,forward,traffic_signals
4366664834,highway,crossing,regular
4366836218,traffic_calming,bump,regular
4367824780,highway,traffic_signals,regular
4367824810,highway,traffic_signals,regular
4367824810,direction,backward,traffic_signals
4368795544,highway,crossing,regular
4368795544,crossing,traffic_signals,regular
4368795554,maxheight,4.5,regular
4368795574,highway,crossing,regular
4368795574,crossing,traffic_signals,regular
4368795627,highway,traffic_signals,regular
4368795627,direction,forward,traffic_signals
4368795647,highway,crossing,regular
4368795647,crossing,traffic_signals,regular
4368795657,highway,crossing,regular
4368795657,crossing,traffic_signals,regular
4368795667,highway,crossing,regular
4368795667,crossing,traffic_signals,regular
4368795677,highway,traffic_signals,regular
4368795677,direction,forward,traffic_signals
4368795687,highway,crossing,regular
4368795687,crossing,traffic_signals,regular
4368795697,highway,traffic_signals,regular
4368795697,direction,backward,traffic_signals
4369999897,name,Bombeiros,regular
4369999897,amenity,fire_station,regular
4370505002,name,Makimono Sushi,regular
4370505002,amenity,restaurant,regular
4370505002,cuisine,japanese,regular
4371123127,power,tower,regular
4371127531,power,tower,regular
4371127671,man_made,chimney,regular
4371127721,railway,level_crossing,regular
4371179593,amenity,bicycle_parking,regular
4371179593,covered,no,regular
4371179593,capacity,34,regular
4371621860,highway,traffic_signals,regular
4371621870,highway,crossing,regular
4371621870,crossing,traffic_signals,regular
4371621990,highway,crossing,regular
4371621990,crossing,traffic_signals,regular
4371622000,highway,crossing,regular
4371622000,crossing,traffic_signals,regular
4371622020,traffic_calming,bump,regular
4371622040,highway,traffic_signals,regular
4372178919,highway,traffic_signals,regular
4372178939,highway,traffic_signals,regular
4372178939,direction,backward,traffic_signals
4372178949,highway,crossing,regular
4372178949,crossing,traffic_signals,regular
4372178969,highway,crossing,regular
4372178969,crossing,traffic_signals,regular
4372178979,barrier,gate,regular
4372198749,highway,give_way,regular
4372198759,highway,crossing,regular
4372198759,crossing,traffic_signals,regular
4372200389,traffic_calming,bump,regular
4372200399,traffic_calming,bump,regular
4372200419,highway,crossing,regular
4372722858,power,tower,regular
4372722868,power,tower,regular
4372722888,power,tower,regular
4372727216,power,tower,regular
4372727226,power,tower,regular
4372728394,power,tower,regular
4372728404,power,tower,regular
4372728414,power,tower,regular
4372728424,power,tower,regular
4372728434,power,tower,regular
4372728444,power,tower,regular
4379062990,shop,computer,regular
4379062990,pt,3D info compras de materiais,name
4379269392,amenity,hospital,regular
4379269392,pt,hospital municipal vereador braga,name
4380973711,traffic_calming,bump,regular
4380973751,highway,crossing,regular
4380973751,crossing,traffic_signals,regular
4380973761,highway,traffic_signals,regular
4382665316,highway,traffic_signals,regular
4382665326,highway,traffic_signals,regular
4382665336,highway,traffic_signals,regular
4382669327,highway,stop,regular
4382777947,traffic_calming,bump,regular
4382820926,traffic_calming,bump,regular
4382820936,traffic_calming,bump,regular
4382820946,traffic_calming,bump,regular
4382820956,traffic_calming,bump,regular
4382820966,traffic_calming,bump,regular
4384322064,traffic_calming,bump,regular
4384322084,barrier,gate,regular
4384324753,barrier,gate,regular
4384325651,traffic_calming,bump,regular
4384326302,traffic_calming,bump,regular
4384446466,traffic_calming,bump,regular
4384446477,traffic_calming,bump,regular
4386704567,highway,bus_stop,regular
4386704802,highway,turning_circle,regular
4386704812,highway,traffic_signals,regular
4386704812,direction,forward,traffic_signals
4386704872,highway,traffic_signals,regular
4386705010,highway,crossing,regular
4386705010,crossing,traffic_signals,regular
4386705080,power,tower,regular
4386705530,traffic_calming,bump,regular
4386705540,traffic_calming,bump,regular
4386705810,highway,traffic_signals,regular
4386705820,highway,bus_stop,regular
4386705840,atm,yes,regular
4386705840,brand,Bradesco,regular
4386705840,amenity,bank,regular
4386706090,amenity,fuel,regular
4386706130,highway,traffic_signals,regular
4388843943,traffic_calming,bump,regular
4388844016,traffic_calming,bump,regular
4390172936,power,tower,regular
4390173372,highway,traffic_signals,regular
4390173505,traffic_calming,bump,regular
4390173515,highway,traffic_signals,regular
4390173545,highway,traffic_signals,regular
4390173619,traffic_calming,bump,regular
4390173689,traffic_calming,bump,regular
4390173699,traffic_calming,bump,regular
4391077973,highway,traffic_signals,regular
4391092599,bench,yes,regular
4391092599,highway,bus_stop,regular
4391092599,shelter,yes,regular
4391318018,highway,turning_circle,regular
4391318118,highway,traffic_signals,regular
4391318138,traffic_calming,bump,regular
4392908490,name,Ricardo Eletro 181,regular
4392908490,shop,department_store,regular
4392908490,pt,Ricardo Eletro 181,name
4392908490,operator,Gerente Eduardo,regular
4392908490,street,Rua São Pedro,addr
4392908490,opening_hours,Mo-Sa 09:00-19:00,regular
4393254409,highway,crossing,regular
4393254409,crossing,traffic_signals,regular
4393254609,traffic_calming,bump,regular
4395047074,fee,no,regular
4395047074,amenity,bicycle_parking,regular
4395047074,covered,no,regular
4395047074,capacity,24,regular
4395047074,bicycle_parking,stands,regular
4395047074,bicycle_parking,R,pt
4395086232,fee,no,regular
4395086232,amenity,bicycle_parking,regular
4395086232,covered,no,regular
4395086232,capacity,6,regular
4395086232,operator,Golden Center,regular
4395086232,bicycle_parking,rack,regular
4395086232,bicycle_parking,grelha,pt
4395086242,barrier,kissing_gate,regular
4395154991,kerb,raised,regular
4395154991,highway,crossing,regular
4395154991,crossing,zebra,regular
4395154991,tactile_paving,no,regular
4396253352,highway,speed_camera,regular
4396253352,maxspeed,40,regular
4396539960,name,Distrito Industrial de Santa Cruz,regular
4396539960,place,locality,regular
4396539980,highway,turning_loop,regular
4396540155,man_made,chimney,regular
4396777639,highway,bus_stop,regular
4396975320,man_made,tower,regular
4396975320,type,communication,tower
4396975395,railway,switch,regular
4397020034,traffic_calming,bump,regular
4397020054,highway,crossing,regular
4397020054,crossing,traffic_signals,regular
4397020064,traffic_calming,bump,regular
4397060818,power,tower,regular
4400995352,fee,no,regular
4400995352,amenity,bicycle_parking,regular
4400995352,covered,no,regular
4400995352,capacity,2,regular
4400995352,bicycle_parking,stands,regular
4400995352,bicycle_parking,U invertido,pt
4401443588,name,Poderosa Representação Ltda,regular
4401443588,landuse,commercial,regular
4401443588,building,office,regular
4401443588,city,Rio de Janeiro,addr
4401443588,street,Rua Silva Neto,addr
4401443588,suburb,Realengo,addr
4401443588,country,BR,addr
4401443588,postcode,21770-000,addr
4401443588,housenumber,968,addr
4401503604,name,SuperRede,regular
4401503604,shop,supermarket,regular
4401503604,street,Rua Silva Neto,addr
4401720916,name,Madureira / Manaceia (Parador),regular
4401720916,amenity,bus_station,regular
4401720916,network,TransCarioca,regular
4401720916,operator,BRT Rio,regular
4401720916,public_transport,station,regular
4401737615,highway,bus_stop,regular
4401746507,highway,bus_stop,regular
4401746557,traffic_calming,bump,regular
4401746679,traffic_calming,bump,regular
4401747153,traffic_calming,bump,regular
4401747163,man_made,tower,regular
4401747163,type,communication,tower
4402478543,traffic_calming,bump,regular
4402478573,traffic_calming,bump,regular
4402478583,traffic_calming,bump,regular
4402478742,highway,traffic_signals,regular
4402478742,direction,forward,traffic_signals
4402478752,traffic_calming,bump,regular
4402478762,traffic_calming,bump,regular
4402478782,highway,traffic_signals,regular
4402478893,traffic_calming,bump,regular
4402478903,highway,crossing,regular
4402478903,crossing,traffic_signals,regular
4402478923,traffic_calming,bump,regular
4402478934,traffic_calming,bump,regular
4402478965,traffic_calming,bump,regular
4402478975,traffic_calming,bump,regular
4402479306,highway,crossing,regular
4402479306,crossing,traffic_signals,regular
4402479327,traffic_calming,bump,regular
4402479347,highway,traffic_signals,regular
4402479357,traffic_calming,bump,regular
4402479511,highway,crossing,regular
4402479511,crossing,traffic_signals,regular
4402479531,power,tower,regular
4402479561,power,tower,regular
4402479581,highway,traffic_signals,regular
4404121749,power,tower,regular
4404121749,source,Bing,regular
4404121759,power,tower,regular
4404121759,source,Bing,regular
4404121769,power,tower,regular
4404121769,source,Bing,regular
4404121779,power,tower,regular
4404121779,source,Bing,regular
4404121889,highway,crossing,regular
4404121889,crossing,traffic_signals,regular
4404192455,traffic_calming,bump,regular
4404192485,highway,crossing,regular
4404192485,crossing,traffic_signals,regular
4404193015,highway,traffic_signals,regular
4404193015,direction,backward,traffic_signals
4404193025,highway,crossing,regular
4404193025,crossing,traffic_signals,regular
4404205085,highway,crossing,regular
4404205085,crossing,traffic_signals,regular
4404213595,highway,crossing,regular
4404213595,crossing,traffic_signals,regular
4407261319,fee,no,regular
4407261319,amenity,bicycle_parking,regular
4407261319,covered,no,regular
4407261319,capacity,4,regular
4407261319,bicycle_parking,stands,regular
4407261319,bicycle_parking,U invertido,pt
4407261329,fee,no,regular
4407261329,amenity,bicycle_parking,regular
4407261329,covered,no,regular
4407261329,capacity,4,regular
4407261329,bicycle_parking,stands,regular
4407261329,bicycle_parking,U invertido,pt
4407261339,fee,no,regular
4407261339,amenity,bicycle_parking,regular
4407261339,covered,no,regular
4407261339,capacity,4,regular
4407261339,bicycle_parking,stands,regular
4407261339,bicycle_parking,U invertido,pt
4407581678,leisure,fitness_centre,regular
4407583735,traffic_calming,bump,regular
4407583765,traffic_calming,bump,regular
4407584306,highway,turning_circle,regular
4407584326,highway,turning_circle,regular
4407764946,traffic_calming,bump,regular
4407769291,bus,yes,regular
4407769291,highway,bus_stop,regular
4407769291,public_transport,stop_position,regular
4408019190,amenity,bureau_de_change,regular
4408019190,opening_hours,Mo-Sa 09:00-18:00; Su 10:00-15:00,regular
4408995029,highway,stop,regular
4409324892,amenity,cafe,regular
4409324892,en,Casa Peladino,name
4410212436,name,Auto Giro Mecânica,regular
4410212436,shop,car_repair,regular
4410212436,street,Estrada Da Matriz,addr
4410782137,highway,turning_circle,regular
4410967618,name,Mercado Diamante,regular
4410967618,amenity,marketplace,regular
4413621290,amenity,restaurant,regular
4413621290,cuisine,brazilian,regular
4413621290,en,Impanema Inn,name
4413835789,name,Colégio estadual Alcina Rodrigues Lima,regular
4413835789,amenity,school,regular
4413835789,pt,Colégio estadual Alcina Rodrigues Lima,name
4414776783,name,Thima auto center,regular
4414776783,shop,car_repair,regular
4415912362,name,Verbo da Vida,regular
4415912362,phone,21 3155 8317,regular
4415912362,amenity,place_of_worship,regular
4415912362,religion,christian,regular
4415912362,city,Rio de Janeiro,addr
4415912362,suburb,Pedra de GuaratibA,addr
4415912362,denomination,evangelical,regular
4415912362,postcode,23025-080,addr
4415912362,housenumber,19A,addr
4416408739,amenity,toilets,regular
4416408749,highway,turning_circle,regular
4416856593,brand,BR,regular
4416856593,amenity,fuel,regular
4418229289,traffic_calming,bump,regular
4418229399,traffic_calming,bump,regular
4418229429,traffic_calming,bump,regular
4418229459,traffic_calming,bump,regular
4418229629,highway,traffic_signals,regular
4418229669,traffic_calming,bump,regular
4418229680,traffic_calming,bump,regular
4421463989,lit,yes,regular
4421463989,name,Esporte Clube Paranhos,regular
4421463989,sport,soccer,regular
4421463989,leisure,pitch,regular
4421463989,surface,paved,regular
4423063652,leisure,fitness_station,regular
4425545631,atm,yes,regular
4425545631,name,Bradesco,regular
4425545631,amenity,bank,regular
4425713583,fee,no,regular
4425713583,amenity,bicycle_parking,regular
4425713583,covered,no,regular
4425713583,capacity,8,regular
4425713583,bicycle_parking,stands,regular
4425713583,bicycle_parking,U invertido,pt
4427984766,fee,no,regular
4427984766,amenity,bicycle_parking,regular
4427984766,covered,no,regular
4427984766,capacity,8,regular
4427984766,bicycle_parking,stands,regular
4427984766,bicycle_parking,U invertido,pt
4428075034,ref,160,regular
4428075034,name,São Conrado,regular
4428075034,amenity,bicycle_rental,regular
4428075034,network,BikeRio,regular
4428075034,website,http://www.movesamba.com.br/bikerio/,regular
4428075034,capacity,12,regular
4428075034,operator,Serttel,regular
4428133492,fee,no,regular
4428133492,amenity,bicycle_parking,regular
4428133492,covered,no,regular
4428133492,capacity,4,regular
4428133492,bicycle_parking,stands,regular
4428133492,bicycle_parking,U invertido,pt
4428133502,fee,no,regular
4428133502,amenity,bicycle_parking,regular
4428133502,covered,no,regular
4428133502,capacity,4,regular
4428133502,bicycle_parking,stands,regular
4428133502,bicycle_parking,U invertido,pt
4428133512,fee,no,regular
4428133512,amenity,bicycle_parking,regular
4428133512,covered,no,regular
4428133512,capacity,4,regular
4428133512,bicycle_parking,stands,regular
4428133512,bicycle_parking,U invertido,pt
4433388330,name,Casa de Caridade Caboclo Peri,regular
4433388330,office,ngo,regular
4433388330,street,Rua General Polidoro,addr
4433388330,social_facility,outreach,regular
4436431021,name,Mercure,regular
4436431021,tourism,hotel,regular
4439376890,name,Balada Mix,regular
4439376890,amenity,restaurant,regular
4439376890,cuisine,burger;sandwich;local,regular
4439376890,en,Balada Mix,name
4439376890,pt,Balada Mix,name
4439376890,street,Estrada Do Pau Ferro,addr
4441063465,name,CAENG - UERJ,regular
4441063465,level,5CentroacadE,regular
4441063465,amenity,community_centre,regular
